
j4cyxQhg3uikKll8GspBw,4.500000,4.4000,
j68F3i6vq1K7Fj9HuncHQ,3.500000,3.5000,
j7Vu1kzobTtDTlOyL1BAw,4.000000,4.0000,
j8QAxujZLMh1GVRuMyF1A,4.500000,4.2432,
jAEF9U0yLg4oVYKAeAAig,2.000000,1.5000,
JaNk2DOQdpjTl5Bu-iehg,3.500000,2.9000,
JbIqkEGWPASyvdquyYPEg,5.000000,4.0000,
jbmBxIHXePbW_0PhqodIQ,3.500000,3.4286,
jBymA8tI-WURtSBcuUdXQ,3.500000,3.6897,
JDr48-qoIdHB53femKgzg,4.000000,4.0000,
jILD3f2BRwZqv3qMKhpew,4.000000,3.5690,
Jj4iS2txnoblMkkgx4mNg,2.500000,2.3333,
JL0CWSLkkzFHZXlctnf8A,3.500000,3.7890,
JOzG7bIWS2mkdu_mwu8hw,3.500000,3.3000,
JpZiiGPKOuCEiODGNyovw,3.000000,2.4800,
Jq5ETdWzd3W1AtF1cusHA,4.000000,4.1250,
JS0lLN8a2HX8Iod73soTg,5.000000,4.3750,
jukd8pliJDVMgtbgsoxgQ,3.500000,4.0000,
JYWpdJfMkqCTA_7fyz6Cw,3.000000,3.4706,
K0cHLEnUl5PzTU9XiGoNQ,3.000000,3.2889,
K22CWorrReIV_kgLa6dmQ,4.000000,3.6056,
K5Rw33y39dIzcLzNDM15w,2.500000,2.1429,
k6-FfJyc4P1RJMIg5p99g,4.000000,3.9032,
KAQuO3YdaSXkG6nwFkOag,4.000000,3.8000,
KcEUiwXi4uHoa6VV6KMuA,2.500000,3.5455,
kCKLh8iVgAUhNNQNct4mg,4.000000,4.3333,
KDCNt72VIuhV1rSUlF-eg,3.500000,3.3324,
KDXTMt_g9NLmGfRfxouLQ,3.000000,2.8500,
KEU36ohRQb19mrbA65Y3Q,3.500000,3.5500,
KF9RQPkmIOHfE0tzUu9bg,3.500000,3.6341,
kfeCc-zqsaqdxHEOgcCVg,4.500000,4.1058,
kgjZ9tMM_MfXohtPTv40Q,4.000000,3.6667,
kHm3o9J0b1dO1E0ypJjHQ,4.000000,4.3000,
KhXlHpfBc8Od7Z6mpX-lg,3.500000,3.3333,
klcXxRui4WSJpi__eV5Ww,3.000000,2.6667,
kP0BJgW85d5Ul0EAub02A,5.000000,5.0000,
KQ283hJkBO12u8XOrlCcQ,3.000000,3.0494,
KqyJ01GOllrjF_iLEcl_w,4.500000,4.8750,
KR8uHx8mq-ogiFX7TITIw,4.500000,4.3333,
KSjEAnm5w8TBdRVLVwi9Q,3.500000,3.7863,
kso6gPxobufQTiiYj4-Kw,3.500000,3.0588,
KUdfxOnrFNI9etBfq_bJQ,4.500000,4.0000,
kVXDEqGHOWKxQ3EhvFgVA,4.000000,3.7692,
kxyZWgvoxMTlwlJPJK42w,1.000000,1.0000,
KySU-TyscoMMRNgzx4LaQ,2.500000,2.7143,
KZA7UoULw_pM3jBBUzb8A,3.000000,2.9677,
KZC-59mP5Kcr52Zk7W89w,5.000000,5.0000,
KzyOiFK4SM9I1vmuTSsuA,4.000000,4.0000,
k_BRFRckV7XnU76G_vK1w,4.500000,4.4882,
l08DitqgbqnnTU_4EsCLA,4.500000,4.3333,
L1-FLPMWfnqz4rdrYaOxA,2.000000,2.6500,
L39pGMPP1kM3DI0Z0oZSw,3.000000,2.4615,
l3_PQlGe1uEoaRr14AMMg,3.500000,3.0000,
LaqD17cwN6lP4KuMrTOfw,5.000000,5.0000,
lb5532P5eoxMadPPrZVXw,2.500000,2.5714,
lDo_9oU_xna4_idQP1r4A,3.500000,3.3866,
leAdHFYczfEIyaMA_zCgg,3.000000,3.5556,
LgjbYvfOsDnQeu16bxwtA,1.500000,1.3750,
LHHCgIUZy49sUU4j03T2w,3.500000,3.8249,
Lhy7f1zlTNr08lBiWb_Wg,4.500000,4.7500,
LL8qFtRQv3JY-48gs1xlw,3.000000,2.5000,
lM-2nuo2PWM_VbG6h1g1Q,4.000000,4.2000,
lOSaCuBRAvX5JBifx-EMw,3.000000,2.9825,
lq-ZjadAX5_LNjsyjngZw,4.500000,4.7500,
lRpLc285MIpDKHQk3Tqug,4.500000,4.5504,
Lsdg-qZl_Lj3dj6VQI_Dg,3.500000,3.0000,
LSe47iB69VM1NaipPeRMg,2.000000,2.1111,
luJmoJUWtS4iQh7Bbbblw,3.500000,3.7143,
LunygEblxqpInmp6N801A,4.500000,4.4667,
LWaothcZGTvVrA6vAt4cA,4.000000,4.1667,
L_rzBx627AcIFqZsPnsQQ,4.000000,4.0000,
M-TIUmncYpHsmzoX2qCaA,3.000000,2.6429,
M1rR1Ip7NOlMn5EbUkuog,2.000000,2.4444,
m3sIRU18i8LcXzfY29IjQ,4.000000,3.8182,
m5DbEslreBhsAoKC4tVtA,3.500000,3.4545,
MaIpPCz4153Uh1pnzI3AA,3.500000,3.6923,
MCnU5ZwOx-WXyHpXf5tNQ,5.000000,3.1667,
MDtk_mXnhivQd3oFzE_DQ,1.500000,1.6364,
Mf4I8Jr_Vly37Z3Mgf0zQ,3.500000,3.6364,
MFnc3jvLEduvqkOlaylHQ,2.000000,2.2000,
MG7bQfRuJ6pECnnrvd0-Q,3.000000,3.1250,
MgFDby-okrbKLBc-SYWdw,4.000000,4.0842,
mGSjINZBXClOp2heolljw,3.000000,3.0769,
Mh44q324VW8mpxIdH_HPw,4.000000,4.0859,
mHCO5LOuG7VXiB_ITIG2g,4.000000,4.0769,
Mi86BZenY9IROFUdVy8bA,2.500000,2.5000,
MI8qX8v-pM4vQgBlVbfzA,2.500000,2.6667,
mLcpJYfX8tw8LR9bq018w,2.500000,2.5333,
Mms7Ei1UhxGm7ng8y7-fg,4.000000,3.8333,
mOOxacLlVpWOmIq9lvJHw,4.000000,3.7400,
movHgw5J8_X8l195k_whQ,4.000000,4.1481,
MpQguYdVSzyJmrdNDebtw,5.000000,4.8636,
mQ8to8Y4MSMS5tIjgsV3g,4.500000,4.4000,
mQrL-pfyacw9jSx4YbSPQ,4.000000,3.9524,
mrgXhNcyd_HOPqYTMo8SA,2.000000,2.3333,
msFMEdMqg8vny_zLwbkng,4.500000,4.7143,
muMfiuvasfnp4DIFOaHNQ,3.500000,3.3000,
muY9h2CDwCF5E16xjamjA,3.500000,3.7500,
My5TniS3Jk5JxTvxneVqA,3.000000,3.0000,
mz0Zr0Dw6ZASg7_ah1R8A,2.500000,2.8125,
m_S18dh4FdcU5BH2OtXTg,3.500000,4.0000,
n09dvqcKYzZeen4HdqReQ,2.500000,1.0000,
n0bDmgCCcculSyHjuTd6A,3.000000,2.7500,
N4B9Nrnb6yif5x9Ib4J7Q,5.000000,5.0000,
N6XWiSuFKv-AXT7C3n6Yw,4.000000,3.9250,
n8BELX8Xd0rCRCGYd05xg,3.500000,3.7826,
N8QciNnlS4MNPTPvaBayw,4.500000,4.6667,
Nanlb7SYXObqQ6dZ49UOg,3.000000,2.7843,
Naw6BD2h44eQu2DumKnvQ,3.000000,2.9000,
NaYs0QQB9_0d-f_p8MXAA,2.500000,2.5385,
NbEHP2GHFNb5PnmJnd4qQ,3.000000,3.5000,
nC13Bk7eJJN1likqJRY1w,5.000000,4.5000,
Nd5eId2iqnFvAMNgRBgpA,4.000000,4.1438,
nDzYxb3IaiA_Wcdhs2OFw,3.500000,3.4000,
nfzEVOVvmDSFbxvBsllGQ,2.500000,2.5172,
